Timestamp,ibi (ms)
11:44:55.062531,746.0
11:44:55.179949,756.0
11:44:56.547342,746.0
11:44:57.042837,712.0
11:44:57.133128,707.0
11:44:58.033737,693.0
11:44:59.517229,667.0
11:44:59.615586,674.0
11:45:00.508279,656.0
11:45:01.511336,645.0
11:45:01.609452,657.0
11:45:02.491969,658.0
11:45:03.478357,659.0
11:45:03.571478,673.0
11:45:04.467325,687.0
11:45:05.458000,714.0
11:45:06.447940,713.0
11:45:06.556395,719.0
11:45:07.438181,702.0
11:45:08.427691,701.0
11:45:08.527747,684.0
11:45:09.417318,673.0
11:45:10.407911,674.0
11:45:10.522485,683.0
11:45:10.616188,680.0
11:45:11.397871,362.0
11:45:12.387695,299.0
11:45:12.489019,675.0
11:45:13.378224,664.0
11:45:14.369639,664.0
11:45:14.471525,660.0
11:45:15.357546,662.0
11:45:16.347861,673.0
11:45:17.338274,704.0
11:45:17.434629,779.0
11:45:18.327611,794.0
11:45:19.317609,817.0
11:45:20.307648,857.0
11:45:21.297675,855.0
11:45:22.288941,867.0
11:45:22.394305,808.0
11:45:23.278082,795.0
11:45:24.281251,767.0
11:45:25.257955,736.0
11:45:25.360908,719.0
11:45:26.248147,705.0
11:45:27.732794,682.0
11:45:27.839860,687.0
11:45:28.227784,701.0
11:45:29.220771,689.0
11:45:29.327963,691.0
11:45:30.208303,688.0
11:45:31.199038,676.0
11:45:31.299179,678.0
11:45:32.187878,680.0
11:45:33.177840,689.0
11:45:33.284845,690.0
11:45:34.175853,681.0
11:45:35.157819,678.0
11:45:35.259077,677.0
11:45:36.148100,670.0
11:45:37.137824,661.0
11:45:37.245937,648.0
11:45:39.118862,643.0
11:45:39.118862,643.0
11:45:39.320210,655.0
11:45:40.108182,667.0
11:45:41.231240,674.0
11:45:41.320182,728.0
11:45:42.087834,788.0
11:45:43.079707,769.0
11:45:44.070334,742.0
11:45:45.058026,725.0
11:45:45.154392,699.0
11:45:45.251681,696.0
11:45:46.061629,542.0
11:45:47.038290,409.0
11:45:47.135298,1224.0
11:45:50.506911,275.0
11:45:50.608209,451.0
11:45:50.699905,2127.0
11:45:50.798866,283.0
11:45:53.480376,486.0
11:45:53.584906,772.0
11:45:53.585908,503.0
11:45:53.644598,519.0
11:45:53.698490,361.0
11:45:53.811766,481.0
